UDI,Target,Product,type,Air,Process,Rotationa2,Torque,Too2
6382,0,253561,2,300.2,309.7,1771,27.1,104
6383,0,253562,2,300.2,309.8,1481,41.9,106
6384,0,335797,3,300.2,309.7,1483,43.8,108
6385,0,335798,3,300.1,309.6,1463,45.1,113
6386,0,253565,2,300.1,309.7,1410,48.3,118
6387,0,253566,2,300.2,309.7,1656,34.3,120
6388,0,121247,1,300.2,309.8,1487,39.2,122
6389,0,335802,3,300.3,309.9,1509,46.6,125
6390,0,335803,3,300.3,309.9,1677,30.1,130
6391,0,253570,2,300.3,309.8,1450,55,135
6392,0,121251,1,300.2,309.7,1413,43,137
6393,0,253572,2,300.1,309.7,1680,33.8,140
6394,0,253573,2,300.2,309.7,1678,30.5,142
6395,0,121254,1,300.2,309.7,1408,44,144
6396,0,121255,1,300.1,309.6,1376,52.1,147
6397,0,253576,2,300,309.6,1526,46.4,150
6398,0,121257,1,300,309.6,1587,32.6,152
6399,0,253578,2,300.1,309.7,1351,58.2,155
6400,0,121259,1,300.1,309.6,1501,38,157
6401,0,253580,2,300.1,309.7,1601,35.8,160
6402,0,121261,1,300,309.6,1573,39.7,162
6403,0,121262,1,300.1,309.6,1584,36.7,165
6404,0,253583,2,300.1,309.6,1649,33.6,168
6405,0,121264,1,300.2,309.7,1183,61.4,170
6406,0,253585,2,300.1,309.7,2151,17.5,173
6407,0,253586,2,300.2,309.8,1526,45.6,175
6408,0,121267,1,300.3,309.9,1611,29,177
6409,0,253588,2,300.3,309.9,1601,31.7,180
6410,0,253589,2,300.3,310,1560,40.8,182
6411,0,253590,2,300.4,310.1,1544,41.9,184
6412,0,121271,1,300.4,310,1560,42.3,186
6413,0,253592,2,300.4,310,1423,44.2,189
6414,0,253593,2,300.4,310.1,1614,33.5,191
6415,0,121274,1,300.4,310.1,1457,35.1,193
6416,0,253595,2,300.4,310.1,1503,42.2,196
6417,0,335830,3,300.4,310.1,1484,38,198
6418,0,253597,2,300.3,309.9,1540,39.9,203
6419,0,335832,3,300.3,309.9,1405,52.1,205
6420,1,335833,3,300.3,309.9,1394,46.7,210
6421,0,253600,2,300.3,309.9,1518,36.4,0
6422,0,253601,2,300.3,309.9,1527,41.4,2
6423,0,253602,2,300.3,309.9,1377,55.3,4
6424,0,121283,1,300.3,310,1537,37.5,6
6425,0,121284,1,300.3,310,1409,43.2,9
6426,0,253605,2,300.3,309.9,1393,56.1,12
6427,0,253606,2,300.2,309.7,1448,36.8,14
6428,0,253607,2,300.2,309.8,1418,49.3,16
6429,0,121288,1,300.2,309.8,1743,24.1,18
6430,0,121289,1,300.2,309.8,1394,47.4,21
6431,0,253610,2,300.3,309.8,1523,39.2,24
6432,0,253611,2,300.2,309.8,1353,59.4,26
6433,0,121292,1,300.3,309.9,1447,46.5,28
6434,0,253613,2,300.3,309.9,1570,34,31
6435,0,121294,1,300.3,309.9,1494,38.5,33
6436,0,253615,2,300.3,309.9,1621,34.1,36
6437,0,253616,2,300.4,310,1769,26.1,38
6438,0,253617,2,300.4,310,1282,66.1,40
6439,0,253618,2,300.4,310,1581,30.3,42
6440,0,253619,2,300.6,310.1,1656,32.7,44
6441,0,253620,2,300.6,310.2,1648,31.7,46
6442,0,253621,2,300.7,310.2,1639,31.4,48
6443,0,253622,2,300.7,310.2,1348,54.8,50
6444,0,253623,2,300.8,310.3,1537,33.3,52
6445,0,121304,1,300.8,310.3,1270,61,54
6446,0,253625,2,300.7,310.3,1662,34.4,57
6447,0,121306,1,300.7,310.3,1471,40.2,59
6448,0,253627,2,300.6,310.1,1337,45.8,62
6449,0,335862,3,300.7,310.2,1877,24.8,64
6450,0,253629,2,300.6,310.2,1519,44.6,69
6451,0,253630,2,300.6,310.2,1378,47.3,71
6452,0,253631,2,300.7,310.2,1696,27.5,73
6453,0,253632,2,300.7,310.1,1376,50.8,75
6454,0,253633,2,300.7,310.2,1807,24.2,77
6455,0,253634,2,300.7,310.1,1598,32.8,79
6456,0,253635,2,300.7,310.1,1565,40.2,81
6457,0,253636,2,300.7,310.2,1387,50.6,83
6458,0,253637,2,300.7,310,1395,48,85
6459,0,121318,1,300.6,310,1302,62.9,87
6460,0,121319,1,300.6,310,1397,55.2,90
6461,0,253640,2,300.6,310,1313,52.9,93
6462,0,253641,2,300.6,310,1505,35.9,95
6463,0,335876,3,300.6,310,1483,44,97
6464,0,335877,3,300.5,310,1358,60.4,102
6465,0,121324,1,300.5,309.9,1735,27,107
6466,0,121325,1,300.5,309.8,1416,48.5,110
6467,0,253646,2,300.4,309.7,1740,31.1,113
6468,0,253647,2,300.4,309.7,1692,27.4,115
6469,0,253648,2,300.5,309.8,1507,42.5,117
6470,0,121329,1,300.4,309.6,1521,35,119
6471,0,253650,2,300.4,309.6,1379,54.5,122
6472,0,253651,2,300.4,309.6,1523,38.5,124
6473,0,335886,3,300.4,309.6,1571,33.6,126
6474,0,335887,3,300.4,309.5,1547,50.7,131
6475,0,121334,1,300.5,309.7,1347,54.3,136
6476,0,253655,2,300.5,309.7,1560,30.2,139
6477,0,253656,2,300.5,309.7,1384,48.6,141
6478,0,253657,2,300.5,309.7,1841,24.6,143
6479,1,253658,2,300.5,309.8,1663,29.1,145
6480,0,253659,2,300.6,309.8,1418,42.7,147
6481,0,253660,2,300.7,309.9,1775,26.6,149
6482,0,253661,2,300.7,309.8,1406,48.4,151
6483,0,253662,2,300.6,309.9,1480,43.7,153
6484,0,253663,2,300.7,309.9,1412,45.3,155
6485,0,335898,3,300.6,309.8,1913,22.5,157
6486,0,253665,2,300.6,309.8,1629,37.6,162
6487,0,253666,2,300.5,309.8,1939,21.4,164
6488,0,335901,3,300.6,309.8,1541,36.2,166
6489,0,253668,2,300.7,309.8,1330,54.4,171
6490,0,121349,1,300.7,309.8,1490,38.8,173
6491,0,253670,2,300.7,309.9,1383,44.5,176
6492,0,253671,2,300.8,310,1468,52.7,178
6493,0,121352,1,300.8,309.9,1444,46,180
6494,0,253673,2,300.7,309.8,1363,53.1,183
6495,0,253674,2,300.6,309.7,1617,33.2,185
6496,0,121355,1,300.6,309.8,1694,31.1,187
6497,0,253676,2,300.7,309.9,1815,27,190
6498,1,253677,2,300.8,309.9,1312,65.3,192
6499,0,335912,3,300.8,309.9,2041,19.2,194
6500,0,253679,2,300.9,310,1671,26.8,199
6501,0,121360,1,300.9,310,1416,46.6,201
6502,0,121361,1,300.9,310,1600,36,204
6503,0,253682,2,300.9,310,2595,13.7,207
6504,0,121363,1,300.9,309.9,1465,42.9,209
6505,0,121364,1,301,310.1,1681,27.4,212
6506,0,253685,2,301.1,310.1,1457,39.6,215
6507,0,335920,3,301,310.1,1454,44.1,217
6508,0,253687,2,301,310.1,1558,32.6,0
6509,0,335922,3,301,310.1,1756,30.7,2
6510,0,253689,2,301.1,310.1,1564,36.8,7
6511,0,253690,2,301.1,310.2,1455,55.3,9
6512,0,121371,1,301.2,310.1,2280,15.7,11
6513,0,121372,1,301.1,310,1433,48.1,14
6514,0,253693,2,301.1,310,1513,38,17
6515,0,253694,2,301,309.9,1507,41.8,19
6516,0,253695,2,301,310,1480,43.5,21
6517,0,335930,3,301.1,310,1470,40.1,23
6518,0,253697,2,301.1,310.1,1540,36.6,28
6519,0,335932,3,301,310,1212,67.9,30
6520,0,253699,2,301.1,310.1,1417,46.9,35
6521,0,121380,1,301.2,310.1,1666,34.9,37
6522,0,253701,2,301.1,310.1,1666,27.2,40
6523,0,253702,2,301.1,310.1,1489,45.8,42
6524,0,121383,1,301.1,310.2,1850,27.7,44
6525,0,253704,2,301.1,310.4,1874,24.8,47
6526,1,253705,2,301.1,310.4,1312,73.6,49
6527,0,253706,2,301.2,310.4,1515,38.4,51
6528,0,253707,2,301.2,310.4,1516,44.4,53
6529,0,253708,2,301.2,310.5,1546,40,55
6530,0,253709,2,301.3,310.6,1481,40.9,57
6531,0,335944,3,301.3,310.6,1605,32.5,59
6532,0,335945,3,301.2,310.7,1656,26.2,64
6533,0,335946,3,301.2,310.6,1352,52,69
6534,0,253713,2,301.3,310.7,1504,47.2,74
6535,0,253714,2,301.3,310.6,1436,44.2,76
6536,0,335949,3,301.2,310.5,1505,43.6,78
6537,0,253716,2,301.3,310.5,1406,47.1,83
6538,0,121397,1,301.3,310.5,1481,39.7,85
6539,0,253718,2,301.4,310.7,1487,44.6,88
6540,0,253719,2,301.4,310.7,1436,54.1,90
6541,1,121400,1,301.4,310.7,1368,63.7,92
6542,0,253721,2,301.4,310.7,1509,38.3,95
6543,0,253722,2,301.4,310.8,1543,36.9,97
6544,0,253723,2,301.4,310.8,1698,29.6,99
6545,0,121404,1,301.4,310.7,1470,46.5,101
6546,0,121405,1,301.4,310.8,1738,30.3,104
6547,0,121406,1,301.4,310.8,1530,39.9,107
6548,0,253727,2,301.4,310.8,1740,29.2,110
6549,0,253728,2,301.4,310.8,1770,24.1,112
6550,0,335963,3,301.3,310.6,1527,44,114
6551,0,253730,2,301.3,310.7,1516,46,119
6552,0,253731,2,301.4,310.7,1616,36.5,121
6553,0,253732,2,301.4,310.7,1786,26.1,123
6554,0,253733,2,301.4,310.8,1389,52.7,125
6555,0,121414,1,301.4,310.7,1639,29.8,127
6556,0,335969,3,301.5,310.7,1394,46.7,130
6557,0,253736,2,301.5,310.7,1686,27.9,135
6558,0,121417,1,301.5,310.6,1638,31.9,137
6559,0,121418,1,301.5,310.6,1447,41.9,140
6560,0,335973,3,301.5,310.6,1512,39,143
6561,0,253740,2,301.6,310.8,1961,21.8,148
6562,0,253741,2,301.5,310.7,1596,35.4,150
6563,0,121422,1,301.5,310.7,1871,21.3,152
6564,0,253743,2,301.5,310.7,1942,20.5,155
6565,0,253744,2,301.4,310.6,1557,38.2,157
6566,0,253745,2,301.4,310.6,1550,36.8,159
6567,0,253746,2,301.3,310.6,1966,22.6,161
6568,0,121427,1,301.3,310.6,1499,36.1,163
6569,0,253748,2,301.3,310.6,1521,36.3,166
6570,0,121429,1,301.4,310.7,1375,42,168
6571,0,253750,2,301.4,310.6,1634,31.1,171
6572,0,121431,1,301.3,310.6,1378,49.4,173
6573,0,253752,2,301.4,310.7,1428,53.7,176
6574,0,121433,1,301.4,310.6,1855,25.3,178
6575,0,253754,2,301.4,310.6,1578,33,181
6576,0,121435,1,301.4,310.5,1451,45.3,183
6577,0,253756,2,301.5,310.5,1644,34.9,186
6578,0,253757,2,301.4,310.4,1388,45.3,188
6579,0,253758,2,301.4,310.4,1543,40.9,190
6580,0,253759,2,301.3,310.4,1501,41.6,192
6581,0,253760,2,301.3,310.4,1507,39.1,194
6582,0,253761,2,301.4,310.4,1559,36,196
6583,0,253762,2,301.5,310.5,1528,35.7,198
6584,0,121443,1,301.5,310.5,1503,38.2,200
6585,0,253764,2,301.5,310.5,1372,44,203
6586,0,121445,1,301.5,310.5,1600,32.8,205
6587,0,253766,2,301.5,310.6,1453,44,208
6588,0,121447,1,301.6,310.7,1813,24.6,210
6589,0,253768,2,301.6,310.7,1457,40.4,213
6590,0,121449,1,301.6,310.6,1553,38.9,0
6591,0,253770,2,301.7,310.7,1763,25.9,3
6592,0,253771,2,301.7,310.7,2023,20.9,5
6593,0,121452,1,301.6,310.7,1457,47.8,7
6594,0,253773,2,301.6,310.7,1679,29.5,10
6595,0,253774,2,301.6,310.6,2103,19.7,12
6596,0,121455,1,301.5,310.7,1460,38.6,14
6597,0,121456,1,301.5,310.7,1454,39.4,17
6598,0,253777,2,301.5,310.6,1481,46.8,20
6599,0,253778,2,301.5,310.7,1424,51.1,22
6600,0,253779,2,301.6,310.7,1494,39.5,24
6601,0,121460,1,301.5,310.6,1424,47,26
6602,0,121461,1,301.5,310.7,1347,47.9,29
6603,0,253782,2,301.5,310.6,1374,46.7,32
6604,0,121463,1,301.5,310.6,1403,47.4,34
6605,0,121464,1,301.5,310.6,1573,37.4,37
6606,0,121465,1,301.6,310.6,1691,30.1,40
6607,0,336020,3,301.5,310.5,1538,44.3,43
6608,0,253787,2,301.5,310.5,1556,39.1,48
6609,0,121468,1,301.5,310.4,1593,36.8,50
6610,0,253789,2,301.5,310.4,1474,39.9,53
6611,0,253790,2,301.5,310.4,1543,34,55
6612,0,336025,3,301.5,310.5,1587,33.8,57
6613,0,253792,2,301.6,310.6,1222,70,62
6614,0,253793,2,301.7,310.6,1513,41.1,64
6615,0,253794,2,301.7,310.6,1660,28.7,66
6616,0,253795,2,301.7,310.6,1545,42.1,68
6617,0,121476,1,301.7,310.6,1380,45.8,70
6618,0,253797,2,301.6,310.6,1321,60.8,73
6619,1,121478,1,301.6,310.6,1309,65.8,75
6620,0,121479,1,301.7,310.7,1627,31.3,78
6621,0,121480,1,301.6,310.7,1791,23.8,81
6622,0,121481,1,301.7,310.7,1861,21.8,84
6623,0,253802,2,301.7,310.7,1493,51.1,87
6624,0,121483,1,301.7,310.7,1442,41.1,89
6625,0,253804,2,301.7,310.7,1532,39.8,92
6626,0,121485,1,301.6,310.7,1421,44.4,94
6627,0,253806,2,301.6,310.6,1613,42.5,97
6628,0,121487,1,301.7,310.6,1876,22.1,99
6629,0,253808,2,301.6,310.5,1593,34.5,102
6630,0,253809,2,301.6,310.5,1397,49.4,104
6631,0,121490,1,301.6,310.5,1414,49.3,106
6632,0,121491,1,301.5,310.4,1378,55.3,109
6633,0,253812,2,301.4,310.4,1301,51.2,112
6634,0,121493,1,301.5,310.5,1737,29.3,114
6635,0,253814,2,301.5,310.5,1396,44.5,117
6636,0,253815,2,301.5,310.5,1534,39.3,119
6637,0,121496,1,301.5,310.5,1774,25.5,121
6638,0,336051,3,301.5,310.5,1453,48,124
6639,0,253818,2,301.5,310.5,1453,44.2,129
6640,0,253819,2,301.4,310.5,1380,48.4,131
6641,0,253820,2,301.4,310.4,1334,43.2,133
6642,0,253821,2,301.5,310.5,1702,28.7,135
6643,0,253822,2,301.6,310.6,1431,37.5,137
6644,0,121503,1,301.5,310.5,1308,60.5,139
6645,0,253824,2,301.5,310.6,1565,43.9,142
6646,0,121505,1,301.5,310.4,1486,39.6,144
6647,0,253826,2,301.5,310.5,1479,34.2,147
6648,0,253827,2,301.5,310.5,1927,22.4,149
6649,0,253828,2,301.5,310.4,1488,41.1,151
6650,0,121509,1,301.5,310.4,1350,54.9,153
6651,0,253830,2,301.6,310.4,1561,35.3,156
6652,0,121511,1,301.5,310.4,1276,55.6,158
6653,0,336066,3,301.5,310.4,1580,35.7,161
6654,0,121513,1,301.4,310.3,1610,29.1,166
6655,0,253834,2,301.4,310.3,2203,16.6,169
6656,0,253835,2,301.4,310.3,1639,32.7,171
6657,0,121516,1,301.4,310.4,1553,44.7,173
6658,0,253837,2,301.4,310.3,1374,47.6,176
6659,0,253838,2,301.4,310.4,1430,50.9,178
6660,0,253839,2,301.3,310.3,1626,31.3,180
6661,0,336074,3,301.4,310.5,1421,43.8,182
6662,0,121521,1,301.3,310.4,1501,39.8,187
6663,0,121522,1,301.3,310.4,2093,18.7,190
6664,0,253843,2,301.3,310.4,1504,47.2,193
6665,0,253844,2,301.3,310.4,1538,38.4,195
6666,0,253845,2,301.3,310.4,1440,41.5,197
6667,0,253846,2,301.3,310.4,1414,51.4,199
6668,0,336081,3,301.4,310.5,1536,39.9,201
6669,0,253848,2,301.4,310.5,1476,39.2,206
6670,0,253849,2,301.4,310.5,1571,33.9,208
6671,0,253850,2,301.5,310.6,1998,20.2,210
6672,0,253851,2,301.5,310.6,1357,42.1,212
6673,0,253852,2,301.6,310.7,1424,50.5,214
6674,1,253853,2,301.6,310.7,1380,51.8,216
6675,0,253854,2,301.5,310.7,1618,35.5,218
6676,0,253855,2,301.5,310.6,1579,28,220
6677,0,253856,2,301.5,310.7,1423,44,222
6678,0,253857,2,301.5,310.7,1435,38.5,224
6679,1,121538,1,301.5,310.7,1336,65.6,0
6680,0,253859,2,301.6,310.8,1392,42.4,3
6681,0,253860,2,301.5,310.8,1417,49.7,5
6682,0,253861,2,301.4,310.7,1425,45.1,7
6683,0,253862,2,301.5,310.8,1512,38.9,9
6684,0,253863,2,301.5,310.9,1318,50.6,11
6685,0,253864,2,301.6,310.9,1538,40.4,13
6686,0,253865,2,301.6,310.9,1532,43.6,15
6687,0,253866,2,301.7,311,1715,24.8,17
6688,0,253867,2,301.7,311,1700,28.7,19
6689,0,253868,2,301.7,311,1548,40.3,21
6690,0,253869,2,301.7,311,1546,43,23
6691,0,253870,2,301.7,311,1343,49.2,25
6692,0,121551,1,301.7,311,1510,47.8,27
6693,0,121552,1,301.8,311,1839,23.6,30
6694,0,121553,1,301.8,311,1756,26.7,33
6695,0,121554,1,301.7,310.9,1300,62.7,36
6696,0,121555,1,301.7,311,1311,55.8,39
6697,0,253876,2,301.7,310.9,1636,31.3,42
6698,0,253877,2,301.6,310.9,1643,34.1,44
6699,0,253878,2,301.6,310.8,1418,44.7,46
6700,0,121559,1,301.7,310.8,1516,40.4,48
6701,0,336114,3,301.6,310.9,1419,50.2,51
6702,0,253881,2,301.6,310.9,1623,34.1,56
6703,0,121562,1,301.6,310.8,1664,32,58
6704,0,121563,1,301.5,310.7,1744,28.2,61
6705,0,121564,1,301.5,310.7,1510,36,64
6706,0,121565,1,301.5,310.6,1382,58.1,67
6707,0,253886,2,301.4,310.6,1381,46.1,70
6708,0,253887,2,301.3,310.6,1556,39,72
6709,0,121568,1,301.4,310.6,1464,37.4,74
6710,0,253889,2,301.4,310.6,1481,37.6,77
6711,0,253890,2,301.5,310.7,1323,49.7,79
6712,0,253891,2,301.5,310.7,1426,46.1,81
6713,0,336126,3,301.4,310.7,1516,36.4,83
6714,0,253893,2,301.3,310.6,1416,45.2,88
6715,0,253894,2,301.3,310.6,1440,53.8,90
6716,0,253895,2,301.3,310.6,1576,30.4,92
6717,0,253896,2,301.3,310.6,1387,53.6,94
6718,0,121577,1,301.4,310.6,1464,48.6,96
6719,0,253898,2,301.4,310.6,2137,18,99
6720,0,121579,1,301.4,310.6,1431,40.6,101
6721,0,253900,2,301.3,310.6,1458,48,104
6722,0,253901,2,301.4,310.7,1280,61,106
6723,0,253902,2,301.4,310.7,1657,28.7,108
6724,0,121583,1,301.4,310.6,1565,36.1,110
6725,0,253904,2,301.3,310.6,1560,36.8,113
6726,0,121585,1,301.5,310.7,1359,47.1,115
6727,0,253906,2,301.5,310.8,1500,41,118
6728,0,253907,2,301.5,310.8,1785,25.5,120
6729,0,253908,2,301.5,310.9,1891,23.2,122
6730,0,336143,3,301.5,310.9,1524,40.4,124
6731,0,121590,1,301.6,311,1431,42.3,129
6732,0,253911,2,301.6,310.9,1385,51.2,132
6733,0,253912,2,301.7,311,1503,44.8,134
6734,0,121593,1,301.7,311,1311,46.8,136
6735,0,121594,1,301.6,310.9,1575,40.1,139
6736,0,253915,2,301.6,311,1485,40.1,142
6737,0,253916,2,301.7,311,1527,42.2,144
6738,0,121597,1,301.7,311,1537,33.5,146
6739,0,336152,3,301.8,311.1,1463,50.1,149
6740,0,253919,2,301.7,311.2,1482,43.6,154
6741,0,253920,2,301.8,311.2,1417,55.9,156
6742,0,121601,1,301.7,311.1,1506,39.5,158
6743,0,336156,3,301.7,311.2,1639,30,161
6744,0,253923,2,301.7,311.2,1418,38,166
6745,0,121604,1,301.7,311,1298,58.1,168
6746,0,121605,1,301.8,311.1,1395,44.6,171
6747,0,121606,1,301.7,311.1,1578,40.5,174
6748,0,121607,1,301.8,311.1,1597,29.8,177
6749,0,336162,3,301.7,311,2016,19.3,180
6750,0,253929,2,301.7,311,1585,35.9,185
6751,0,121610,1,301.7,311,1505,44,187
6752,0,121611,1,301.7,311,1505,37.1,190
6753,0,253932,2,301.6,310.9,1706,29.5,193
6754,0,253933,2,301.6,310.9,1385,50.7,195
6755,0,253934,2,301.8,311.1,1495,36.9,197
6756,0,121615,1,301.8,311.1,1663,31.6,199
6757,0,253936,2,301.8,311.2,1840,26.6,202
6758,0,253937,2,301.8,311.2,1822,26.2,204
6759,0,253938,2,301.7,311.1,1644,32.8,206
6760,1,253939,2,301.7,311,1441,44.3,208
6761,0,253940,2,301.5,310.9,1451,40.6,0
6762,0,253941,2,301.5,310.9,1400,50.8,2
6763,0,253942,2,301.4,310.8,1362,53.2,4
6764,0,121623,1,301.4,310.8,1782,26.5,6
6765,0,253944,2,301.4,310.9,1536,38.3,9
6766,0,253945,2,301.5,310.9,1580,32.3,11
6767,0,121626,1,301.4,311,1427,43.2,13
6768,0,253947,2,301.3,310.9,1509,41.7,16
6769,0,336182,3,301.3,310.8,1434,39.5,18
6770,0,253949,2,301.2,310.8,1392,52.6,23
6771,0,121630,1,301.3,310.8,1509,40.1,25
6772,0,121631,1,301.2,310.7,1962,22.5,28
6773,0,253952,2,301.3,310.7,1536,39.3,31
6774,0,253953,2,301.3,310.8,1381,47.9,33
6775,0,336188,3,301.2,310.7,1747,27.3,35
6776,0,253955,2,301.2,310.6,1670,30,40
6777,0,253956,2,301.3,310.6,1451,47.5,42
6778,0,253957,2,301.2,310.7,1951,21.3,44
6779,0,121638,1,301.3,310.7,1819,25.5,46
6780,0,121639,1,301.3,310.8,1372,54.2,49
6781,0,253960,2,301.3,310.8,1560,38.5,52
6782,0,121641,1,301.3,310.8,1494,35.3,54
6783,0,253962,2,301.3,310.8,1531,53.4,57
6784,0,253963,2,301.3,310.8,1450,46.9,59
6785,0,121644,1,301.3,310.7,1391,52.5,61
6786,0,253965,2,301.2,310.6,1389,45.3,64
6787,0,253966,2,301.2,310.6,1409,50.9,66
6788,0,336201,3,301.1,310.6,1388,58.5,68
6789,0,121648,1,301.1,310.6,1410,43.9,73
6790,0,121649,1,301.1,310.5,1646,30.7,76
6791,0,121650,1,301.1,310.7,2219,16.7,79
6792,0,253971,2,301.2,310.7,1551,41.2,82
6793,0,253972,2,301.2,310.6,1811,24,84
6794,0,253973,2,301.3,310.7,1608,31.4,86
6795,0,253974,2,301.3,310.8,1428,55.2,88
6796,0,253975,2,301.4,310.8,1477,50.4,90
6797,0,121656,1,301.3,310.7,1300,58.3,92
6798,0,121657,1,301.2,310.7,1615,34.9,95
6799,0,253978,2,301.2,310.7,1676,32.4,98
6800,1,121659,1,301.1,310.7,2636,12.2,100
6801,0,121660,1,301.1,310.6,1310,48.8,103
6802,0,253981,2,301.1,310.7,1334,48.2,106
6803,0,121662,1,301.1,310.7,1621,31,108
6804,0,121663,1,301.1,310.7,1367,43.4,111
6805,0,253984,2,301,310.6,1588,33.7,114
6806,0,121665,1,301,310.7,1497,37.6,116
6807,0,253986,2,301.1,310.8,1608,32.9,119
6808,0,253987,2,301,310.8,1549,41.4,121
6809,0,253988,2,301,310.7,1391,45,123
6810,0,253989,2,300.9,310.8,1490,38.1,125
6811,0,253990,2,301,310.7,1727,34.5,127
6812,0,253991,2,300.9,310.6,1504,46.4,129
6813,0,253992,2,300.9,310.6,1350,53.8,131
6814,0,121673,1,300.9,310.7,1420,43,133
6815,0,336228,3,300.8,310.6,1465,44.1,136
6816,0,253995,2,300.9,310.7,1427,44.1,141
6817,0,253996,2,300.9,310.7,1477,43.2,143
6818,0,121677,1,301,310.7,1493,48.1,145
6819,0,121678,1,301,310.7,1657,29.9,148
6820,0,253999,2,300.9,310.7,1359,46,151
6821,0,254000,2,300.8,310.6,1551,34.5,153
6822,0,121681,1,300.8,310.6,1545,37.5,155
6823,0,121682,1,300.9,310.6,1709,29.2,158
6824,0,121683,1,300.9,310.7,1268,56.3,161
6825,0,254004,2,300.9,310.7,1740,25.3,164
6826,0,254005,2,301,310.9,1828,25.1,166
6827,0,254006,2,301,310.9,1822,21.6,168
6828,0,121687,1,301,310.9,1515,41.8,170
6829,0,254008,2,301,310.9,1392,52.9,173
6830,0,336243,3,300.9,310.9,1474,35.7,175
6831,0,121690,1,301,310.9,1359,53.4,180
6832,0,254011,2,301.1,311,1565,52.3,183
6833,0,121692,1,301.1,311.1,1384,42.5,185
6834,0,254013,2,301.1,311.1,1387,53.1,188
6835,0,254014,2,301.1,311,1378,51.1,190
6836,0,254015,2,301,310.9,1809,25.7,192
6837,0,336250,3,301.1,311,1339,52.8,194
6838,0,121697,1,301,311,1423,38.6,199
6839,0,254018,2,301.1,311.1,1570,41.6,202
6840,0,254019,2,301.2,311.2,1558,34.1,204
6841,0,254020,2,301.1,311.1,1799,21.7,206
6842,0,121701,1,301.1,311.2,1591,35,208
6843,0,254022,2,301.2,311.2,1635,29.6,211
6844,0,254023,2,301.3,311.3,1509,42.5,213
6845,0,121704,1,301.3,311.4,1838,23.2,215
6846,0,121705,1,301.3,311.5,1648,32.4,0
6847,0,121706,1,301.2,311.5,1498,49.5,3
6848,0,254027,2,301.2,311.4,1757,28,6
6849,0,121708,1,301.1,311.3,1389,53.3,8
6850,0,254029,2,301.1,311.3,1498,37.6,11
6851,0,121710,1,301,311.2,1521,35.8,13
6852,0,121711,1,301,311.2,1394,41.3,16
6853,0,336266,3,301,311.2,1602,32.7,19
6854,0,254033,2,300.9,311.1,1417,40.7,24
6855,0,254034,2,301,311.2,1511,42.9,26
6856,0,121715,1,301.1,311.3,1654,30.7,28
6857,0,121716,1,301.1,311.3,1836,22.8,31
6858,0,254037,2,301.1,311.3,1622,35.6,34
6859,0,254038,2,301,311.2,1467,45.4,36
6860,0,121719,1,301.1,311.3,1909,22.7,38
6861,0,254040,2,301.1,311.2,1910,20.2,41
6862,0,336275,3,301.1,311.3,2207,16.6,43
6863,0,121722,1,301.1,311.2,1384,49.4,48
6864,0,254043,2,301.1,311.3,1630,29.5,51
6865,0,254044,2,301.1,311.3,1268,60,53
6866,0,254045,2,301.1,311.4,1531,38.7,55
6867,0,121726,1,301,311.3,1454,41.5,57
6868,0,254047,2,301,311.3,1342,50.9,60
6869,0,254048,2,301,311.2,1363,46.3,62
6870,0,254049,2,301,311.2,1412,42.1,64
6871,0,336284,3,301,311.3,1597,39.2,66
6872,0,254051,2,301,311.3,1349,47,71
6873,0,254052,2,301,311.3,1472,35.3,73
6874,0,254053,2,301,311.4,1478,39.5,75
6875,0,336288,3,300.9,311.3,1295,58.9,77
6876,0,121735,1,300.8,311.2,1592,32.9,82
6877,0,254056,2,300.8,311.2,1430,54.4,85
6878,0,121737,1,300.8,311.2,1488,40.1,87
6879,0,336292,3,300.9,311.2,1518,35,90
6880,0,336293,3,300.8,311.2,2237,17,95
6881,0,121740,1,300.9,311.3,1801,24.6,100
6882,0,254061,2,301,311.4,1573,37.6,103
6883,0,254062,2,300.9,311.4,2073,21.4,105
6884,0,254063,2,300.9,311.3,1953,19.4,107
6885,0,254064,2,300.8,311.2,1492,39,109
6886,0,254065,2,300.8,311.2,1397,48.7,111
6887,0,121746,1,300.8,311.3,1465,43.2,113
6888,0,254067,2,300.8,311.3,1782,26.9,116
6889,0,121748,1,300.9,311.4,1434,45.4,118
6890,0,336303,3,300.9,311.4,1387,42.7,121
6891,0,121750,1,300.9,311.4,1532,41.5,126
6892,0,254071,2,300.9,311.5,1505,41.1,129
6893,0,254072,2,301,311.6,1440,43.3,131
6894,0,254073,2,301,311.6,1470,43.4,133
6895,0,254074,2,301.1,311.7,1408,46.3,135
6896,0,121755,1,301,311.6,1357,45.6,137
6897,0,121756,1,301,311.6,1454,40,140
6898,0,254077,2,301,311.6,1352,63.5,143
6899,0,121758,1,301,311.6,1448,43.9,145
6900,0,254079,2,300.9,311.6,1671,33.5,148
6901,0,254080,2,301,311.7,1670,31.3,150
6902,0,254081,2,301,311.7,1547,34.5,152
6903,0,254082,2,301,311.6,1461,40.6,154
6904,0,121763,1,301,311.6,1609,35.8,156
6905,0,121764,1,300.9,311.5,1704,31.3,159
6906,0,121765,1,301,311.5,1550,34.9,162
6907,0,121766,1,301,311.5,1530,43.9,165
6908,0,254087,2,300.9,311.3,1449,40.2,168
6909,0,254088,2,300.9,311.3,1613,32.7,170
6910,0,254089,2,300.8,311.2,1376,48.1,172
