NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Count,User_Score
0.07,0.02,0,0,0.09,66,17,10,7.3
0.07,0.02,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0.01,0.09,58,15,8,8.5
0.08,0,0,0.02,0.09,77,22,57,6.1
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,74,17,4,7.3
0.08,0,0,0.01,0.09,73,28,6,7.3
0.04,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,71,11,17,7.9
0.07,0.02,0,0,0.09,65,25,7,6.4
0.07,0.02,0,0,0.09,77,17,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,60,4,0.01,0.01
0.08,0,0,0.01,0.09,79,4,31,8.3
0.01,0.08,0,0.01,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,61,13,6,7.8
0.08,0,0,0.01,0.09,0.01,0.01,20,3.4
0.07,0.02,0,0.01,0.09,65,35,106,4.6
0.09,0,0,0.01,0.09,70,8,6,8
0.05,0.03,0,0.01,0.09,46,9,4,6.5
0.03,0.05,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0.01,0,0.01,0.09,63,26,16,6.8
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0.08,0,0.01,0.09,87,26,438,7.5
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.01,0.08,0,0.01,0.09,92,21,813,9
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.02,0.02,0.04,0.01,0.09,64,13,6,7.8
0.09,0,0,0.01,0.09,0.01,0.01,4,7.5
0.06,0.01,0,0.02,0.09,0.01,0.01,15,4.9
0.07,0.02,0,0,0.09,63,13,4,4.8
0.01,0.06,0,0.02,0.09,72,32,217,5.5
0.06,0.03,0,0.01,0.09,56,29,24,7
0.08,0.01,0,0.01,0.09,42,10,7,1
0.08,0.01,0,0.01,0.09,38,22,37,3.5
0.08,0,0,0.01,0.09,68,24,26,7.7
0.07,0,0.02,0.01,0.09,60,20,0.01,0.01
0.05,0.04,0,0.01,0.09,61,14,11,6.5
0.07,0.02,0,0,0.09,84,18,16,8.4
0.05,0.04,0,0.01,0.09,70,20,18,8.6
0.05,0.04,0,0.01,0.09,82,46,13,8.5
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.06,0,0.02,0.01,0.09,81,19,73,8.4
0.07,0.02,0,0,0.09,76,16,0.01,0.01
0.05,0.03,0,0.02,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0.05,0.04,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0.03,0,0.06,0.01,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,57,5,0.01,0.01
0.09,0,0,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0.07,0,0.02,0.09,0.01,0.01,0.01,0.01
0.04,0.04,0.01,0.01,0.09,64,21,52,5.2
0,0.07,0,0.02,0.09,0.01,0.01,0.01,0.01
0,0.09,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,86,33,61,8.7
0,0,0.09,0.01,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,0.01,0.01,4,3.8
0.05,0.04,0,0.01,0.09,62,8,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.02,0.05,0.02,0.01,0.09,0.01,0.01,12,6.1
0.07,0.02,0,0,0.09,78,11,0.01,0.01
0.07,0.02,0,0,0.09,55,13,0.01,0.01
0.02,0.06,0,0.01,0.09,86,20,600,8.2
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,63,9,23,7.3
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0.09,0,0.01,0.09,76,30,343,7.6
0.08,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,58,10,4,6.5
0.07,0.02,0,0,0.09,71,9,0.01,0.01
0.07,0.02,0,0,0.09,78,28,15,8.5
0.09,0,0,0.01,0.09,52,29,4,7
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,46,4,0.01,0.01
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,94,32,121,8.7
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,58,10,4,8
0.08,0,0,0.01,0.09,67,15,4,3.8
0.09,0,0,0.01,0.09,46,13,17,7.6
0.07,0.02,0,0,0.09,51,11,0.01,0.01
0.05,0.04,0,0.01,0.09,59,25,43,8.6
0.05,0.04,0,0.01,0.09,0.01,0.01,6,7.8
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,64,17,4,6
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,77,18,9,7.6
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0,0.08,0,0.01,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,66,13,0.01,0.01
0,0.07,0,0.02,0.09,69,16,10,6.8
0.02,0.02,0.04,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.01,0,0.01,0.09,73,26,22,8.6
0.04,0.04,0,0.02,0.09,57,43,28,6.6
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,73,25,27,8.3
0.07,0.02,0,0,0.09,75,10,0.01,0.01
0.08,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0.01,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,71,20,4,9.3
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0.01,0.09,0.01,0.01,0.01,0.01
0.04,0.04,0,0.01,0.09,71,36,25,9
0.07,0.02,0,0,0.09,56,22,0.01,0.01
0.04,0.03,0,0.01,0.09,63,4,0.01,0.01
0.04,0.03,0,0.01,0.09,0.01,0.01,4,6
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,85,9,33,8.8
0.05,0.03,0,0.01,0.09,46,4,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.04,0.03,0,0.01,0.09,71,13,10,8.5
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,70,37,22,8.7
0.08,0,0,0.01,0.09,32,7,0.01,0.01
0.07,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,45,10,31,8.1
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.09,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,44,4,7,5.4
0.08,0.01,0,0.01,0.09,74,24,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0.08,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,93,21,99,9.4
0,0.08,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,85,8,7,7.3
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.04,0.03,0,0.01,0.09,80,4,41,9
0.02,0.07,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0.02,0.09,49,12,33,5.8
0.08,0,0,0.01,0.09,65,5,8,8.8
0.07,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0.01,0.08,0,0.09,79,28,14,7.9
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,48,13,20,5
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.04,0.03,0,0.01,0.09,71,20,8,7.8
0.07,0,0.02,0.01,0.09,68,11,18,7.8
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,42,5,22,5.4
0.05,0.03,0,0.02,0.09,43,46,84,4.5
0.08,0,0,0.01,0.09,62,19,0.01,0.01
0.09,0,0,0,0.09,0.01,0.01,0.01,0.01
0,0.05,0.03,0.01,0.09,0.01,0.01,0.01,0.01
0.02,0.06,0,0.01,0.09,70,22,241,7.8
0,0.07,0,0.02,0.09,77,13,89,6.4
0.04,0.03,0,0.01,0.09,69,44,22,8.7
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,79,25,16,8.2
0.07,0,0.01,0.01,0.09,45,6,8,5.8
0.04,0.03,0,0.02,0.09,57,27,19,5.8
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0.01,0,0.01,0.09,69,11,4,5.8
0.02,0.06,0,0.02,0.09,0.01,0.01,8,4.4
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0.01,0.09,45,5,8,4.5
0.06,0.02,0,0,0.09,85,37,19,8.7
0.06,0.02,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.02,0,0.02,0.09,0.01,0.01,48,8.2
0.07,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0,0.04,0,0.09,58,15,12,7.3
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,80,32,27,8.7
0.04,0.03,0,0.01,0.09,71,15,19,8.6
0,0.08,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.01,0.06,0,0.02,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.03,0.01,0.05,0,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0,0,0.06,0.03,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0.01,0.01,0.09,46,8,5,7
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.06,0.01,0.01,0.01,0.09,44,30,34,4.6
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.06,0.01,0.01,0.01,0.09,84,29,13,6.8
0.06,0.02,0,0.01,0.09,0.01,0.01,0.01,0.01
0.01,0.06,0,0.01,0.09,0.01,0.01,0.01,0.01
0.01,0.06,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.08,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.03,0,0.05,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0.01,0.09,37,39,33,3.8
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,69,15,8,7.6
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,43,9,7,5.7
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.01,0,0.01,0.09,66,5,51,6.8
0.01,0.07,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.03,0.01,0.04,0,0.09,67,13,26,8.5
0.06,0.02,0,0.02,0.09,66,11,67,6.3
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,61,13,0.01,0.01
0.03,0.05,0,0.01,0.09,75,15,56,6
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,69,15,0.01,0.01
0,0,0.08,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,46,17,7,7.3
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.04,0.03,0,0.01,0.09,67,25,17,8.3
0.04,0.03,0,0.01,0.09,90,18,317,7.6
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.03,0.04,0,0.01,0.09,0.01,0.01,17,7.1
0.04,0.03,0,0.01,0.09,53,9,5,5.6
0.07,0.01,0,0.01,0.09,36,36,40,2.8
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.07,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0.08,0,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,36,4,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.09,83,22,4,9.5
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0.01,0,0.01,0.09,71,13,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,7,6.6
0.08,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0.01,0.09,73,11,12,7.5
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.07,0.01,0,0.01,0.09,56,24,19,5.7
0.06,0.02,0,0.01,0.09,56,8,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,74,14,14,9.2
0.07,0.02,0,0,0.09,77,9,0.01,0.01
0.07,0.02,0,0,0.09,90,25,11,8.4
0.07,0.02,0,0,0.09,77,25,11,8.5
0.06,0.02,0,0.01,0.09,87,17,45,8
0,0,0.09,0,0.09,73,6,27,7.5
0.07,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0,0.02,0,0.09,67,11,4,5.3
0.07,0.02,0,0,0.09,72,28,7,8.7
0.04,0.01,0.04,0,0.09,78,19,10,8.2
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,48,15,8,5.3
0.05,0.03,0,0.01,0.09,63,7,6,7.2
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,63,24,6,6.3
0.08,0,0,0.01,0.09,43,5,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,85,52,43,8.5
0,0.07,0,0.02,0.09,0.01,0.01,11,8.2
0.07,0.02,0,0,0.09,76,36,8,9.1
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.08,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.04,0.03,0,0.01,0.09,76,8,8,8.1
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0.08,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,39,7,5,6.4
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0,0.02,0.01,0.09,75,10,7,7.7
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.03,0.05,0,0.01,0.09,82,27,88,8.1
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,4,9.3
0.07,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,53,5,0.01,0.01
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,55,4,19,8.1
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,59,16,19,7.5
0.07,0.02,0,0,0.09,58,12,0.01,0.01
0.07,0.02,0,0,0.09,77,34,0.01,0.01
0,0,0.08,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,68,11,10,7.6
0,0.08,0,0,0.09,65,49,825,5.7
0.05,0,0.03,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.09,67,29,0.01,0.01
0.06,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,45,12,5,1.4
0.04,0.01,0.02,0.02,0.09,72,28,35,8.3
0,0,0.08,0,0.09,0.01,0.01,0.01,0.01
0.07,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0.07,0,0.01,0.01,0.09,71,22,8,6.6
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.08,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.09,80,13,4,8.5
0.04,0.03,0,0.01,0.09,78,12,17,8.5
0.05,0.03,0,0.01,0.09,66,25,20,8.2
0.08,0,0,0.01,0.09,82,46,38,8
0.07,0.01,0,0.01,0.09,85,15,35,7.4
0.07,0.02,0,0,0.09,42,4,7,5.1
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,85,7,16,8.9
0.04,0.03,0,0.01,0.09,50,11,9,8
0.06,0.02,0,0.01,0.09,62,9,6,5.2
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.07,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,28,5,11,2.5
0.06,0.02,0,0,0.09,72,17,6,6.5
0.07,0.01,0,0.01,0.09,79,8,6,5.5
0.08,0,0,0.01,0.09,61,5,0.01,0.01
0.06,0.02,0,0.01,0.09,84,19,18,8.7
0.06,0.02,0,0,0.09,55,5,6,7
0.07,0.01,0,0.01,0.09,0.01,0.01,0.01,0.01
0.04,0.04,0,0.01,0.09,60,10,12,5.8
0.03,0.05,0,0.01,0.09,20,4,30,3.1
0.06,0.02,0,0,0.09,65,19,6,7.3
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.09,78,12,5,7.6
0.05,0.02,0,0.01,0.09,75,29,276,6.7
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0,0,0.08,0,0.09,0.01,0.01,0.01,0.01
0.07,0.02,0,0,0.09,73,27,21,7.7
0,0.08,0,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,56,7,5,8.2
0.04,0.04,0,0.01,0.09,0.01,0.01,0.01,0.01
0.03,0.02,0.03,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.09,63,12,0.01,0.01
0.04,0.03,0,0.01,0.09,70,14,6,7.5
0.05,0.03,0,0.01,0.09,30,21,33,5.9
0.07,0.01,0,0.01,0.09,66,43,16,7.1
0.05,0.02,0,0.01,0.09,74,25,374,7.5
0.06,0.02,0,0,0.09,0.01,0.01,0.01,0.01
0,0.02,0,0.06,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.02,0.06,0,0.01,0.09,89,31,491,8.9
0.04,0.03,0,0.01,0.09,56,17,0.01,0.01
0,0.07,0,0.01,0.09,74,40,130,6.7
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.09,51,8,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.04,0.03,0,0.01,0.09,70,39,36,8.1
0,0.07,0,0.01,0.09,75,10,19,7.7
0.08,0,0,0.01,0.09,0.01,0.01,0.01,0.01
0.01,0.06,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.07,0.01,0,0.01,0.09,62,9,0.01,0.01
0.06,0.02,0,0.01,0.09,52,12,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.04,0.03,0,0.01,0.09,54,29,7,6.9
0.02,0.05,0,0.02,0.09,0.01,0.01,0.01,0.01
0.07,0.01,0,0.01,0.09,70,4,4,7
0.08,0,0,0.01,0.09,45,10,0.01,0.01
0.07,0,0,0.01,0.09,62,12,11,6.5
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.09,69,10,4,9
0.08,0,0,0.01,0.09,60,4,0.01,0.01
0.04,0.03,0,0.01,0.09,63,5,16,7.1
0.05,0.03,0,0.01,0.09,0.01,0.01,0.01,0.01
0,0,0.09,0,0.09,0.01,0.01,0.01,0.01
0.04,0,0.04,0,0.09,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.08,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.08,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.08,0.01,0.01,0.01,0.01
0,0.08,0,0.01,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.08,82,4,8,8.1
0.04,0.03,0,0.01,0.08,48,16,39,6.3
0.07,0.02,0,0,0.08,0.01,0.01,0.01,0.01
0.04,0,0.04,0.01,0.08,78,33,63,8.1
0,0.07,0,0.01,0.08,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.08,38,5,5,3.2
0.04,0.03,0,0.01,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,70,18,48,7.4
0.08,0,0,0.01,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0.03,0,0.05,0.01,0.08,71,21,35,6.3
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0.07,0.01,0,0.01,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0,0.07,0,0.02,0.08,88,9,9857,8.9
0.05,0.03,0,0.01,0.08,0.01,0.01,0.01,0.01
0.08,0,0,0.01,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0.04,0.03,0,0.01,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0.02,0.05,0,0.01,0.08,72,27,80,7.7
0.08,0,0,0.01,0.08,0.01,0.01,0.01,0.01
0.06,0.01,0,0.01,0.08,0.01,0.01,25,8.4
0.01,0.06,0,0.01,0.08,79,45,241,8.4
0.08,0,0,0.01,0.08,43,11,55,6.7
0.08,0,0,0.01,0.08,66,12,21,7
0.07,0,0,0.01,0.08,76,4,15,4.5
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0,0.06,0,0.02,0.08,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.08,0.01,0.01,0.01,0.01
0.05,0.03,0,0.01,0.08,61,7,0.01,0.01
0.08,0,0,0.01,0.08,0.01,0.01,4,6.3
0.08,0,0,0.01,0.08,0.01,0.01,0.01,0.01
0.06,0.02,0,0,0.08,72,32,5,9.2
0.08,0,0,0.01,0.08,0.01,0.01,0.01,0.01
0,0,0.08,0,0.08,0.01,0.01,0.01,0.01
0.06,0,0.02,0,0.08,76,25,23,8.6
