UDI,Product,type,Air,Process,Rotationa2,Torque,Too2,Target
5303,252482,2,303.9,313.1,1491,37.2,195,0
5304,252483,2,303.9,313.2,1481,44.1,197,0
5305,252484,2,303.9,313.1,1425,49.3,199,0
5306,334719,3,303.9,313.2,1680,29.1,201,0
5307,334720,3,304,313.2,1612,31.7,206,0
5308,252487,2,304,313.3,1530,34.8,211,0
5309,252488,2,304,313.2,1481,42.6,213,0
5310,120169,1,303.9,313.2,1422,48,215,1
5311,252490,2,303.8,313,1427,43,0,0
5312,334725,3,303.7,312.9,1460,49.8,2,0
5313,252492,2,303.6,312.9,1873,23.5,7,0
5314,120173,1,303.7,312.9,1566,32.6,9,0
5315,252494,2,303.6,312.8,1701,30.8,12,0
5316,252495,2,303.6,312.8,1710,27.2,14,0
5317,120176,1,303.6,312.8,1689,33.1,16,0
5318,252497,2,303.6,312.7,1637,32.9,19,0
5319,252498,2,303.5,312.6,1496,39,21,0
5320,120179,1,303.5,312.7,1402,47,23,0
5321,252500,2,303.4,312.7,1363,45.5,26,0
5322,120181,1,303.4,312.7,1576,49.9,28,0
5323,120182,1,303.4,312.7,1357,55.3,31,0
5324,120183,1,303.4,312.7,1399,48.4,34,0
5325,120184,1,303.4,312.8,1526,30.8,37,0
5326,252505,2,303.5,312.7,1694,27.3,40,0
5327,120186,1,303.5,312.7,1420,49.1,42,0
5328,120187,1,303.5,312.7,2116,16.7,45,0
5329,120188,1,303.7,312.9,1406,41.9,48,0
5330,252509,2,303.7,313,1456,45.5,51,0
5331,252510,2,303.6,312.9,1588,31.9,53,0
5332,252511,2,303.7,312.8,1448,44.5,55,0
5333,334746,3,303.6,312.7,1403,46.2,57,0
5334,120193,1,303.5,312.6,1405,51.6,62,0
5335,120194,1,303.4,312.6,2706,9.8,65,1
5336,120195,1,303.3,312.4,1505,38.9,68,0
5337,252516,2,303.2,312.4,1663,33.7,71,0
5338,120197,1,303.3,312.6,1482,44.4,73,0
5339,120198,1,303.3,312.5,1674,32.7,76,0
5340,120199,1,303.4,312.7,1594,32.8,79,0
5341,252520,2,303.5,312.7,1393,49.3,82,0
5342,334755,3,303.5,312.8,1404,55.8,84,0
5343,120202,1,303.5,312.8,1375,45.7,89,0
5344,252523,2,303.5,312.8,1607,38.4,92,0
5345,252524,2,303.4,312.8,1360,50.8,94,0
5346,252525,2,303.5,312.8,1524,39.4,96,0
5347,252526,2,303.4,312.7,1534,35.5,98,0
5348,252527,2,303.3,312.7,1262,63.8,100,0
5349,252528,2,303.3,312.6,1623,34.6,102,0
5350,120209,1,303.3,312.7,1642,33.6,104,0
5351,120210,1,303.4,312.8,1622,35.1,107,0
5352,120211,1,303.5,312.9,1530,34.5,110,0
5353,120212,1,303.4,312.8,1590,36.3,113,0
5354,252533,2,303.4,312.7,1589,34,116,0
5355,252534,2,303.4,312.6,1462,37.5,118,0
5356,334769,3,303.3,312.5,1328,49.8,120,0
5357,334770,3,303.3,312.6,1692,29,125,0
5358,252537,2,303.3,312.5,1968,20.6,130,0
5359,334772,3,303.3,312.6,1827,24.2,132,0
5360,120219,1,303.3,312.6,1397,47.1,137,0
5361,252540,2,303.3,312.6,1463,44,140,0
5362,252541,2,303.3,312.7,1643,30.7,142,0
5363,252542,2,303.2,312.6,1281,57,144,0
5364,252543,2,303.2,312.5,1518,39.9,146,0
5365,252544,2,303.2,312.6,1601,35.3,148,0
5366,252545,2,303.1,312.6,1548,36.4,150,0
5367,334780,3,303.1,312.6,1404,40.6,152,0
5368,120227,1,303.1,312.5,1766,26.7,157,0
5369,120228,1,303.1,312.5,1667,30,160,0
5370,334783,3,303,312.5,1507,37.9,163,0
5371,334784,3,303,312.4,1627,37.1,168,0
5372,252551,2,302.9,312.3,1435,47.7,173,0
5373,334786,3,302.9,312.3,1509,46.8,175,0
5374,120233,1,302.9,312.3,1809,25,180,0
5375,252554,2,302.9,312.3,1515,40.8,183,0
5376,252555,2,302.9,312.3,1530,34.9,185,0
5377,334790,3,302.8,312.3,1336,57.5,187,0
5378,252557,2,302.9,312.4,2030,19.1,192,0
5379,252558,2,302.9,312.4,1550,36.9,194,0
5380,252559,2,302.9,312.4,1446,41.7,196,0
5381,252560,2,302.8,312.3,1494,37.5,198,0
5382,252561,2,302.8,312.4,1651,27,200,0
5383,252562,2,302.9,312.4,1698,33.8,202,0
5384,252563,2,302.8,312.3,1504,40.3,204,0
5385,120244,1,302.9,312.4,1421,46,206,0
5386,334799,3,302.9,312.3,1754,26.9,209,0
5387,252566,2,302.9,312.2,1469,42,214,0
5388,252567,2,302.8,312.2,1433,50,216,0
5389,120248,1,302.8,312.3,1432,49,218,0
5390,252569,2,302.8,312.3,1366,49.1,221,0
5391,334804,3,302.8,312.3,1483,47.2,223,0
5392,252571,2,302.7,312.2,1572,34.4,228,0
5393,252572,2,302.8,312.2,1481,40.2,230,0
5394,252573,2,302.8,312.3,1473,42.6,232,0
5395,120254,1,302.8,312.3,1262,70.5,234,1
5396,252575,2,302.8,312.4,1529,36.8,237,0
5397,252576,2,302.8,312.4,1523,39.7,239,0
5398,120257,1,302.8,312.3,1416,42.7,241,0
5399,252578,2,302.9,312.4,1923,23.9,244,0
5400,334813,3,302.8,312.4,1411,53.8,246,1
5401,252580,2,302.7,312.4,1477,46.3,251,1
5402,120261,1,302.6,312.3,1454,54.8,253,1
5403,252582,2,302.7,312.3,1421,48.5,0,0
5404,252583,2,302.7,312.3,1858,25.4,2,0
5405,334818,3,302.8,312.5,1422,46.1,4,0
5406,252585,2,302.7,312.4,1444,48.7,9,0
5407,252586,2,302.7,312.4,1360,47.8,11,0
5408,252587,2,302.7,312.4,1954,24.8,13,0
5409,252588,2,302.6,312.4,1628,33,15,0
5410,252589,2,302.7,312.4,1433,44.2,17,0
5411,120270,1,302.7,312.5,1417,51.5,19,0
5412,252591,2,302.8,312.6,1462,39.4,22,0
5413,252592,2,302.9,312.6,1328,59.9,24,0
5414,334827,3,302.7,312.5,1527,36.4,26,0
5415,252594,2,302.6,312.3,1534,34.3,31,0
5416,120275,1,302.6,312.4,1410,50.3,33,0
5417,252596,2,302.6,312.3,1660,30.3,36,0
5418,252597,2,302.6,312.4,1386,45.8,38,0
5419,252598,2,302.6,312.4,1398,41.6,40,0
5420,252599,2,302.6,312.3,1321,53.4,42,0
5421,252600,2,302.6,312.3,1512,34.2,44,0
5422,120281,1,302.6,312.3,1566,36.6,46,0
5423,120282,1,302.7,312.4,1422,44.5,49,0
5424,252603,2,302.6,312.3,1647,31.8,52,0
5425,252604,2,302.6,312.2,1377,45.5,54,0
5426,252605,2,302.5,312.2,1775,27.9,56,0
5427,252606,2,302.6,312.3,1554,42,58,0
5428,252607,2,302.7,312.4,1423,51.9,60,0
5429,252608,2,302.7,312.4,1453,47.3,62,0
5430,252609,2,302.8,312.4,1590,34.4,64,0
5431,252610,2,302.8,312.5,1694,28.4,66,0
5432,252611,2,302.8,312.5,1462,43.4,68,0
5433,252612,2,302.8,312.4,1392,46.2,70,0
5434,252613,2,302.9,312.5,1550,45.5,72,0
5435,252614,2,302.9,312.5,1629,30.4,74,0
5436,120295,1,303,312.5,1524,42.1,76,0
5437,120296,1,302.9,312.5,1679,30.9,79,0
5438,120297,1,302.9,312.6,1394,46.4,82,0
5439,252618,2,302.9,312.5,1683,32.1,85,0
5440,252619,2,303,312.5,1626,30.5,87,0
5441,334854,3,303,312.5,1698,30,89,0
5442,120301,1,303,312.6,1392,42.9,94,0
5443,252622,2,303.1,312.7,1353,51.8,97,0
5444,120303,1,303,312.7,1426,46.8,99,0
5445,252624,2,303,312.7,2024,19.9,102,0
5446,120305,1,303,312.8,1648,32.1,104,0
5447,252626,2,303.1,312.9,1511,40.1,107,0
5448,252627,2,303.1,312.8,1465,44.1,109,0
5449,252628,2,303,312.7,1551,41.8,111,0
5450,252629,2,303.1,312.8,2329,15.1,113,0
5451,334864,3,303.1,312.8,1435,41.9,115,0
5452,252631,2,303,312.7,1361,48.8,120,0
5453,120312,1,303,312.7,1553,35.8,122,0
5454,252633,2,303,312.6,1451,42.1,125,0
5455,252634,2,303,312.5,1461,40.2,127,0
5456,120315,1,303.1,312.6,1895,23.5,129,0
5457,120316,1,303.1,312.6,1567,32.9,132,0
5458,120317,1,303,312.5,1602,33.7,135,0
5459,252638,2,303.1,312.6,1514,42.1,138,0
5460,252639,2,303.1,312.5,1453,49.1,140,0
5461,120320,1,303,312.4,1526,36.1,142,0
5462,120321,1,302.9,312.3,1339,52.1,145,0
5463,252642,2,302.9,312.3,1889,22.8,148,0
5464,252643,2,302.9,312.4,1561,34.8,150,0
5465,120324,1,302.9,312.4,1659,33.1,152,0
5466,252645,2,302.9,312.4,1424,49.5,155,0
5467,120326,1,302.9,312.3,1426,44.7,157,0
5468,252647,2,302.9,312.4,1383,51.4,160,0
5469,252648,2,302.8,312.3,1764,29.9,162,0
5470,120329,1,302.7,312.2,1439,42.5,164,0
5471,120330,1,302.7,312.2,1585,35.5,167,0
5472,252651,2,302.7,312.3,1346,61.2,170,0
5473,252652,2,302.8,312.3,1386,57.8,172,0
5474,252653,2,302.7,312.2,1369,51.8,174,0
5475,120334,1,302.7,312.1,1378,46.9,176,0
5476,252655,2,302.7,312.2,1336,46.8,179,0
5477,120336,1,302.6,312.1,1445,42,181,0
5478,252657,2,302.7,312.1,1763,26.5,184,0
5479,252658,2,302.7,312.2,1611,34.1,186,0
5480,120339,1,302.7,312.1,1564,32.1,188,0
5481,334894,3,302.7,312.1,1478,36,191,0
5482,252661,2,302.6,312,1781,28.5,196,0
5483,252662,2,302.6,312.1,1782,26.8,198,0
5484,120343,1,302.6,312.1,2000,21.9,200,0
5485,120344,1,302.5,312,1826,25.3,203,0
5486,252665,2,302.6,312.1,1344,51,206,0
5487,252666,2,302.6,312.2,1520,43,208,0
5488,120347,1,302.6,312.1,1611,39.9,210,0
5489,252668,2,302.7,312.2,1450,52.1,213,1
5490,252669,2,302.6,312.1,1499,35,215,0
5491,252670,2,302.6,312.1,1288,68.5,0,1
5492,120351,1,302.7,312.2,1350,58.6,2,0
5493,120352,1,302.9,312.4,1334,50.9,5,0
5494,252673,2,302.8,312.4,1376,57.1,8,0
5495,252674,2,302.8,312.4,1368,49.5,10,0
5496,334909,3,302.9,312.5,1357,55,12,0
5497,120356,1,302.9,312.5,1924,24,17,0
5498,120357,1,302.9,312.5,1551,40,20,0
5499,120358,1,302.9,312.5,1903,21.2,23,0
5500,334913,3,302.9,312.3,1417,48.7,26,0
5501,252680,2,302.7,312.1,1601,35.2,31,0
5502,252681,2,302.7,312.1,1543,37.5,33,0
5503,252682,2,302.6,312.1,1439,52.3,35,0
5504,334917,3,302.6,312,1657,29.3,37,0
5505,252684,2,302.8,312.2,1458,51,42,0
5506,252685,2,302.8,312.2,1746,27.4,44,0
5507,252686,2,302.9,312.2,1677,30.5,46,0
5508,252687,2,302.8,312.1,1520,39.9,48,0
5509,252688,2,302.9,312.2,1367,55.1,50,0
5510,252689,2,302.8,312.2,1509,36.5,52,0
5511,252690,2,302.8,312.1,1418,51.4,54,0
5512,252691,2,302.8,312.1,1958,20.3,56,0
5513,252692,2,302.8,312.2,1682,30.9,58,0
5514,120373,1,302.8,312.2,1452,50.3,60,0
5515,252694,2,302.7,312,1828,24,63,0
5516,334929,3,302.7,312,1484,41.5,65,0
5517,252696,2,302.6,312,1674,32.2,70,0
5518,252697,2,302.6,311.9,1448,49.5,72,0
5519,120378,1,302.5,311.8,2023,19.1,74,0
5520,252699,2,302.5,311.9,1452,47.4,77,0
5521,120380,1,302.6,312,1496,45,79,0
5522,252701,2,302.6,311.9,1397,46.9,82,0
5523,252702,2,302.6,311.9,1453,39.1,84,0
5524,120383,1,302.5,311.9,1524,34.8,86,0
5525,252704,2,302.6,311.9,1633,30.9,89,0
5526,120385,1,302.6,312,1363,45.7,91,0
5527,252706,2,302.5,311.9,1520,44.9,94,0
5528,120387,1,302.5,311.9,1532,38.8,96,0
5529,252708,2,302.4,311.8,1384,50.9,99,0
5530,120389,1,302.4,311.8,1539,39.9,101,0
5531,120390,1,302.3,311.8,1355,50.1,104,0
5532,120391,1,302.3,311.7,1504,37.3,107,0
5533,252712,2,302.4,311.8,1476,46.6,110,0
5534,252713,2,302.4,311.7,1721,26.9,112,0
5535,120394,1,302.3,311.7,1494,37.1,114,0
5536,252715,2,302.3,311.7,1465,43.5,117,0
5537,120396,1,302.3,311.8,1363,54,119,1
5538,252717,2,302.4,311.8,1648,30,122,0
5539,120398,1,302.3,311.8,1879,23,124,0
5540,334953,3,302.3,311.7,1482,39,127,0
5541,252720,2,302.4,311.8,1493,38.4,132,0
5542,252721,2,302.4,311.8,1433,42.2,134,0
5543,252722,2,302.3,311.7,1400,41.6,136,0
5544,252723,2,302.4,311.8,1255,59,138,0
5545,252724,2,302.2,311.7,1471,45.6,140,0
5546,334959,3,302.2,311.6,1357,44.2,142,0
5547,252726,2,302.3,311.7,1453,41.2,147,0
5548,120407,1,302.3,311.7,1540,28.9,149,0
5549,252728,2,302.3,311.8,1605,35.2,152,0
5550,334963,3,302.3,311.9,1374,52.4,154,0
5551,120410,1,302.3,311.9,1508,42.3,159,0
5552,334965,3,302.4,311.9,1366,47.3,162,0
5553,334966,3,302.5,312,1579,35.7,167,0
5554,252733,2,302.5,311.9,1306,59.7,172,0
5555,120414,1,302.5,312,1521,40.2,174,0
5556,252735,2,302.5,312,1411,44.2,177,0
5557,334970,3,302.5,312,1357,42,179,0
5558,120417,1,302.5,312,1436,43.5,184,0
5559,252738,2,302.5,311.9,1553,40.1,187,0
5560,120419,1,302.5,312,1451,43.2,189,0
5561,252740,2,302.4,311.9,1541,37.9,192,0
5562,120421,1,302.3,311.7,1341,46.3,194,0
5563,252742,2,302.3,311.7,1648,32.1,197,0
5564,120423,1,302.3,311.7,1640,31.5,199,0
5565,252744,2,302.4,311.8,1416,46.1,202,0
5566,252745,2,302.4,311.9,1671,29.9,204,0
5567,252746,2,302.4,312,1457,45.5,206,0
5568,120427,1,302.5,312,1445,54.8,0,0
5569,252748,2,302.5,312.1,1534,38.6,3,0
5570,252749,2,302.4,312,1508,36.9,5,0
5571,120430,1,302.4,312.1,1492,47.7,7,0
5572,252751,2,302.4,312,1562,37.9,10,0
5573,252752,2,302.4,312,1545,36.4,12,0
5574,252753,2,302.5,312.2,1738,25.3,14,0
5575,252754,2,302.4,312,1305,49.1,16,0
5576,334989,3,302.4,312,1477,39.7,18,0
5577,334990,3,302.4,312,1457,43.4,23,0
5578,252757,2,302.4,312.1,1455,40.4,28,0
5579,252758,2,302.5,312.2,1574,38.7,30,0
5580,252759,2,302.6,312.2,1695,27.1,32,0
5581,120440,1,302.6,312.2,1458,38.8,34,0
5582,120441,1,302.5,312.1,1454,47.6,37,0
5583,252762,2,302.5,312,2052,18.9,40,0
5584,252763,2,302.5,312,1673,29.9,42,0
5585,252764,2,302.4,311.9,1578,29.9,44,0
5586,120445,1,302.5,312,1642,29.1,46,0
5587,120446,1,302.4,311.8,1557,31.5,49,0
5588,252767,2,302.5,311.9,1481,42.9,52,0
5589,120448,1,302.5,311.8,1566,37.6,54,0
5590,120449,1,302.5,311.9,1298,57.5,57,0
5591,120450,1,302.5,311.9,1340,59.4,60,0
5592,252771,2,302.5,312,1574,33.8,63,0
5593,252772,2,302.5,311.9,1437,46.7,65,0
5594,252773,2,302.6,311.9,1354,48,67,0
5595,252774,2,302.6,311.9,1598,35.5,69,0
5596,120455,1,302.7,312,1944,21.4,71,0
5597,120456,1,302.7,312,1538,36.7,74,0
5598,252777,2,302.7,312,1501,37,77,0
5599,252778,2,302.8,312.1,1441,52.1,79,0
5600,120459,1,302.7,312,1652,31,81,0
5601,252780,2,302.8,312.1,1487,36.6,84,0
5602,252781,2,302.9,312.2,1605,33.9,86,0
5603,252782,2,302.9,312.1,1334,54.7,88,0
5604,252783,2,302.9,312.2,1340,57.8,90,0
5605,252784,2,302.9,312.2,1513,37.8,92,0
5606,252785,2,302.9,312.2,1510,41.4,94,0
5607,252786,2,302.9,312.2,1729,23.6,96,0
5608,120467,1,302.9,312.2,1745,25.5,98,0
5609,120468,1,303.1,312.3,1623,31.6,101,0
5610,120469,1,303.1,312.4,1378,50.1,104,0
5611,252790,2,303.1,312.4,1407,41.2,107,0
5612,120471,1,303,312.3,1674,29.5,109,0
5613,252792,2,303,312.3,1486,42.4,112,0
5614,120473,1,303,312.3,1483,38.8,114,0
5615,335028,3,303,312.2,1624,28.8,117,0
5616,120475,1,303,312.2,1257,71.3,122,1
5617,252796,2,303,312.3,1480,41.4,125,0
5618,252797,2,303.1,312.4,1404,61.5,127,1
5619,120478,1,303,312.4,1645,29.6,129,0
5620,252799,2,303,312.3,1932,21.9,132,0
5621,252800,2,303,312.3,1533,38.5,134,0
5622,120481,1,302.9,312.2,1292,54.4,136,0
5623,252802,2,302.9,312.2,1571,40.6,139,0
5624,252803,2,302.9,312.3,1578,36.3,141,0
5625,120484,1,302.8,312.2,1469,36.9,143,0
5626,252805,2,302.7,312.1,1728,24.4,146,0
5627,335040,3,302.7,312.1,1603,32.5,148,0
5628,252807,2,302.7,312.1,1597,39.8,153,0
5629,252808,2,302.7,312.1,1688,32,155,0
5630,252809,2,302.7,312.2,1405,51.4,157,0
5631,120490,1,302.8,312.2,1615,32.9,159,0
5632,252811,2,302.8,312.2,1515,36.8,162,0
5633,252812,2,302.7,312.2,1376,52.8,164,0
5634,252813,2,302.7,312.2,1447,47.5,166,0
5635,120494,1,302.6,312.2,1353,56.5,168,0
5636,252815,2,302.6,312.1,1502,47.3,171,0
5637,252816,2,302.6,312,1447,45.5,173,0
5638,120497,1,302.5,312,1487,46.1,175,0
5639,252818,2,302.6,312.1,1519,38.1,178,0
5640,252819,2,302.6,312.1,1668,28.7,180,0
5641,252820,2,302.6,312.1,1420,51.6,182,0
5642,252821,2,302.6,312.1,1473,37.3,184,0
5643,252822,2,302.5,312,1495,38.8,186,0
5644,252823,2,302.5,312,1574,42,188,0
5645,252824,2,302.5,312,1383,51.3,190,0
5646,120505,1,302.5,312,1591,29.4,192,0
5647,120506,1,302.4,311.8,1644,37.2,195,0
5648,335061,3,302.5,311.8,2370,14.7,198,0
5649,252828,2,302.5,311.9,1401,44.9,203,0
5650,120509,1,302.5,311.9,1414,51.6,205,0
5651,252830,2,302.5,312,1456,46.3,208,0
5652,120511,1,302.5,312,1447,45.7,210,0
5653,252832,2,302.4,311.8,1727,26.5,213,0
5654,252833,2,302.4,311.7,1495,36.8,215,0
5655,252834,2,302.3,311.6,1544,34.3,0,0
5656,252835,2,302.3,311.5,1387,47.3,2,0
5657,120516,1,302.3,311.5,1316,47.2,4,0
5658,252837,2,302.3,311.5,1794,26.1,7,0
5659,120518,1,302.2,311.4,1372,55.1,9,0
5660,120519,1,302.3,311.5,1674,30,12,0
5661,252840,2,302.2,311.4,1477,41.7,15,0
5662,252841,2,302.2,311.4,1397,53,17,0
5663,252842,2,302.2,311.5,1616,34,19,0
5664,120523,1,302.3,311.5,1530,42.3,21,0
5665,120524,1,302.2,311.4,1539,35.1,24,0
5666,252845,2,302.3,311.4,1845,21.9,27,0
5667,252846,2,302.2,311.4,1430,43.1,29,0
5668,252847,2,302.2,311.4,2080,19.2,31,0
5669,120528,1,302.2,311.4,1432,45.3,33,0
5670,120529,1,302.2,311.5,1479,39.5,36,0
5671,252850,2,302.2,311.5,1424,45.2,39,0
5672,335085,3,302.2,311.6,1534,37.2,41,0
5673,335086,3,302.1,311.6,1701,26.2,46,0
5674,252853,2,302.2,311.6,1462,50,51,0
5675,120534,1,302.2,311.7,1393,42.5,53,0
5676,120535,1,302.3,311.7,1453,42.5,56,0
5677,252856,2,302.3,311.8,1565,37.8,59,0
5678,252857,2,302.3,311.8,1281,51.7,61,0
5679,120538,1,302.2,311.7,1584,36.2,63,0
5680,120539,1,302.2,311.7,1466,49,66,0
5681,120540,1,302.2,311.6,1386,50.5,69,0
5682,252861,2,302.2,311.6,1383,44.3,72,0
5683,335096,3,302.3,311.6,1441,53.9,74,0
5684,120543,1,302.2,311.6,1592,37.7,79,0
5685,335098,3,302.2,311.6,1594,36.8,82,0
5686,252865,2,302.2,311.5,1482,45.6,87,0
5687,252866,2,302.2,311.6,1658,31.4,89,0
5688,252867,2,302.3,311.7,2170,18.2,91,0
5689,120548,1,302.3,311.7,1423,44.6,93,0
5690,252869,2,302.4,311.8,1543,31.1,96,0
5691,252870,2,302.3,311.8,1435,44.8,98,0
5692,252871,2,302.4,311.8,1320,56.4,100,0
5693,120552,1,302.4,311.9,1313,55.7,102,0
5694,120553,1,302.4,311.8,1453,42.1,105,0
5695,252874,2,302.4,311.8,1508,45.7,108,0
5696,252875,2,302.4,311.8,1451,42,110,0
5697,335110,3,302.5,311.9,1595,34.6,112,0
5698,252877,2,302.5,311.9,1354,49.4,117,0
5699,252878,2,302.5,311.9,1265,59.8,119,0
5700,252879,2,302.4,311.9,1867,25.9,121,0
5701,252880,2,302.5,311.9,1497,41.6,123,0
5702,120561,1,302.5,311.9,1347,54.3,125,0
5703,252882,2,302.3,311.7,1544,43.2,128,0
5704,335117,3,302.3,311.7,1456,45.4,130,0
5705,252884,2,302.5,311.8,1335,52.7,135,0
5706,252885,2,302.4,311.9,1452,43.1,137,0
5707,252886,2,302.4,311.9,1290,70,139,1
5708,252887,2,302.4,311.8,1448,43.4,141,0
5709,252888,2,302.3,311.7,1611,38.6,143,0
5710,252889,2,302.2,311.7,1556,38.6,145,0
5711,335124,3,302.2,311.7,1413,46.5,147,0
5712,252891,2,302.2,311.6,1545,35.9,152,0
5713,252892,2,302.2,311.7,1330,54.6,154,0
5714,252893,2,302.2,311.9,1596,38,156,0
5715,252894,2,302.2,311.8,1618,36,158,0
5716,335129,3,302.2,311.9,1597,35.8,160,0
5717,252896,2,302.3,312,1354,52.2,165,0
5718,252897,2,302.3,312,1746,28.1,167,0
5719,252898,2,302.4,312,1621,32.5,169,0
5720,252899,2,302.3,312,1398,43.3,171,0
5721,252900,2,302.3,311.9,1434,51.9,173,0
5722,120581,1,302.3,311.8,1443,43.4,175,0
5723,252902,2,302.2,311.7,1488,44.6,178,0
5724,120583,1,302.3,311.8,1475,48,180,0
5725,252904,2,302.3,311.8,1433,50.3,183,0
5726,120585,1,302.3,311.8,1557,34.1,185,0
5727,120586,1,302.4,311.9,1398,50.1,188,0
5728,120587,1,302.3,311.8,1559,34.4,191,0
5729,120588,1,302.4,311.9,1422,46.4,194,0
5730,120589,1,302.3,311.8,1463,35.7,197,0
5731,252910,2,302.3,311.7,1793,25.3,200,0
5732,252911,2,302.2,311.6,1872,20.4,202,0
5733,252912,2,302.2,311.7,1412,44.5,204,0
5734,252913,2,302.3,311.8,1487,43.2,206,0
5735,252914,2,302.3,311.8,1369,56.2,208,1
5736,252915,2,302.4,311.8,1673,30.1,210,0
5737,120596,1,302.4,311.9,1439,36.6,212,0
5738,252917,2,302.3,311.8,1574,42.8,215,0
5739,252918,2,302.3,311.7,1281,48.8,0,0
5740,120599,1,302.2,311.7,1653,31.4,2,0
5741,120600,1,302.3,311.7,1535,38.3,5,0
5742,120601,1,302.3,311.7,1483,40.5,8,0
5743,252922,2,302.3,311.7,1414,47,11,0
5744,120603,1,302.2,311.6,1379,42.9,13,0
5745,335158,3,302.2,311.5,1482,42.6,16,0
5746,252925,2,302.1,311.5,1987,20.1,21,0
5747,120606,1,302.1,311.5,1635,31.6,23,0
5748,252927,2,302.1,311.5,1533,39.4,26,0
5749,120608,1,302.2,311.7,1576,34,28,0
5750,335163,3,302.2,311.8,1330,62.4,31,0
5751,252930,2,302.2,311.8,1981,21.8,36,0
5752,335165,3,302.3,311.8,1475,42.8,38,0
5753,335166,3,302.3,311.8,1804,25,43,0
5754,252933,2,302.2,311.6,1416,54.1,48,0
5755,252934,2,302.1,311.5,1727,27.7,50,0
5756,252935,2,302.1,311.4,1391,49.2,52,0
5757,120616,1,302,311.5,1366,52.3,54,0
5758,252937,2,301.9,311.3,1366,55.6,57,0
5759,252938,2,301.9,311.3,1501,40.8,59,0
5760,252939,2,301.8,311.3,1551,35.8,61,0
5761,120620,1,301.9,311.3,1522,35.6,63,0
5762,252941,2,301.9,311.2,1369,49.8,66,0
5763,252942,2,301.8,311.2,1334,52.3,68,0
5764,335177,3,301.8,311.2,1451,39.4,70,0
5765,252944,2,301.7,311.2,1589,37.9,75,0
5766,252945,2,301.7,311.3,1708,30.5,77,0
5767,120626,1,301.7,311.2,1413,42.6,79,0
5768,120627,1,301.6,311.2,1415,46.5,82,0
5769,252948,2,301.7,311.3,1421,45.9,85,0
5770,252949,2,301.7,311.3,1348,51,87,0
5771,252950,2,301.6,311.2,1408,42.9,89,0
5772,252951,2,301.6,311.2,1525,43.7,91,0
5773,252952,2,301.6,311.3,1706,29.9,93,0
5774,335187,3,301.6,311.2,1395,46.8,95,0
5775,252954,2,301.5,311.1,1602,34.3,100,0
5776,252955,2,301.6,311.1,1907,21.5,102,0
5777,252956,2,301.6,311.1,1325,49.2,104,0
5778,252957,2,301.6,311.1,1408,44.4,106,0
5779,120638,1,301.7,311.1,1489,41.4,108,0
5780,252959,2,301.6,311.1,1680,29.2,111,0
5781,252960,2,301.7,311.2,1517,42.4,113,0
5782,120641,1,301.7,311.1,1618,36.7,115,0
5783,252962,2,301.7,311.1,1455,39.8,118,0
5784,335197,3,301.8,311.1,1543,36.4,120,0
5785,120644,1,301.8,311.1,1399,41.8,125,0
5786,252965,2,301.7,311.1,1469,37.2,128,0
5787,252966,2,301.7,311.2,1521,36.7,130,0
5788,252967,2,301.7,311.3,1584,38.8,132,0
5789,252968,2,301.8,311.5,1443,43.3,134,0
5790,120649,1,301.8,311.5,1416,49,136,0
5791,120650,1,301.7,311.2,1563,34.5,139,0
5792,120651,1,301.8,311.3,1542,40.1,142,0
5793,120652,1,301.8,311.3,1624,31.6,145,0
5794,252973,2,301.8,311.3,1471,44.2,148,0
5795,120654,1,301.9,311.5,1492,40.8,150,0
5796,120655,1,301.9,311.4,1465,39.9,153,0
5797,252976,2,301.7,311.1,1399,55.1,156,0
5798,252977,2,301.6,311,1431,42.6,158,0
5799,252978,2,301.5,310.9,1600,39,160,0
5800,252979,2,301.5,310.8,1593,34.5,162,0
5801,252980,2,301.5,310.9,1469,44.7,164,0
5802,252981,2,301.5,310.8,1413,44.6,166,0
5803,252982,2,301.4,310.8,1490,38,168,0
5804,252983,2,301.5,310.9,1671,31.1,170,0
5805,252984,2,301.5,310.9,1365,46.5,172,0
5806,120665,1,301.4,310.9,1557,39.3,174,0
5807,252986,2,301.4,310.9,1440,45.4,177,0
5808,120667,1,301.4,310.9,1489,38.9,179,0
5809,252988,2,301.4,311,1733,25.7,182,0
5810,335223,3,301.3,311,1580,36.6,184,0
5811,252990,2,301.3,311,1856,21.9,189,0
5812,252991,2,301.3,311.1,1454,40.3,191,0
5813,252992,2,301.4,311.1,1495,36.3,193,0
5814,252993,2,301.2,311,1761,29.1,195,0
5815,120674,1,301.3,311,1402,47.5,197,0
5816,252995,2,301.2,311,1670,33,200,0
5817,252996,2,301.3,311,1582,35.6,202,0
5818,252997,2,301.3,311,1542,35.1,204,0
5819,252998,2,301.3,311,1539,36.9,206,0
5820,252999,2,301.3,311,1418,41.9,208,0
5821,253000,2,301.3,311.1,1723,27.6,210,0
5822,253001,2,301.3,311.1,1303,49.2,212,0
5823,120682,1,301.3,311,1463,50.2,214,0
5824,253003,2,301.2,311,1544,39.3,217,0
5825,253004,2,301.2,311,1596,37.2,219,0
5826,253005,2,301.3,311.1,1413,42,221,0
5827,120686,1,301.3,311.1,1492,41.2,223,0
5828,253007,2,301.3,311.1,1624,40.9,0,0
5829,253008,2,301.3,311.1,1504,39.1,2,0
5830,120689,1,301.2,311.1,1574,34.3,4,0
